# 7SJ85-SIP — Siemens 7SJ85 SIPROTEC 5 overcurrent
# generated 2026-09-15 01:41 from src/7sj85-sip.html
# configuration: kv=20; freq=50; rot=ABC; gnd=res; load=180; lpf=0.9; len=12; unit=km; z1m=0.12; z1a=72; z0m=0.38; z0a=68; ctp=400; cts=1; ctstar=line; ctgp=60; ctgs=1; i0src=cb; vtp=20000; vts=100; vtc=wye; v0src=bd; bdr=100; zsrc=I; zhold=1; cmc=3x; imax=32; vmax=300
# All quantities are SECONDARY at the relay terminals. Angles in degrees, CCW positive, V L1 = 0.
# Values shown are for the tool's sample configuration — re-generate after entering real station data.
Element,ElementName,Group,TU_Module,DriveAs,Step,StepName,SeqRun,SeqState,SeqLabel,StateDuration_s,Channel,Magnitude,Unit,Angle_deg,Frequency_Hz,ChannelNote,Expected,ExpectedDetail,Verdict,CurrentNeededAt
46,Unbalanced load,Overcurrent,Overcurrent,characteristic,3,Timing at 2× threshold,,,,,I L3,0.0000,A,0.00,50.000,,0.100 s,Measured from the current step to the trip,nu,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,1,Harmonic above threshold,,,,,V L1,57.735,V,0.00,50.000,,BLOCKED,Overcurrent stages held off,no,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,1,Harmonic above threshold,,,,,V L2,57.735,V,-120.00,50.000,,BLOCKED,Overcurrent stages held off,no,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,1,Harmonic above threshold,,,,,V L3,57.735,V,120.00,50.000,,BLOCKED,Overcurrent stages held off,no,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,1,Harmonic above threshold,,,,,I L1,3.0000,A,0.00,50.000,fundamental,BLOCKED,Overcurrent stages held off,no,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,1,Harmonic above threshold,,,,,I L1,0.5175,A,0.00,100.000,2nd harmonic — superimposed on the same output,BLOCKED,Overcurrent stages held off,no,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,2,Harmonic below threshold,,,,,V L1,57.735,V,0.00,50.000,,OPERATE,The overcurrent stage is released and trips,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,2,Harmonic below threshold,,,,,V L2,57.735,V,-120.00,50.000,,OPERATE,The overcurrent stage is released and trips,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,2,Harmonic below threshold,,,,,V L3,57.735,V,120.00,50.000,,OPERATE,The overcurrent stage is released and trips,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,2,Harmonic below threshold,,,,,I L1,3.0000,A,0.00,50.000,fundamental,OPERATE,The overcurrent stage is released and trips,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,2,Harmonic below threshold,,,,,I L1,0.3825,A,0.00,100.000,2nd harmonic — superimposed on the same output,OPERATE,The overcurrent stage is released and trips,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,3,No harmonic,,,,,V L1,57.735,V,0.00,50.000,,OPERATE,This is the case an ordinary overcurrent test produces,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,3,No harmonic,,,,,V L2,57.735,V,-120.00,50.000,,OPERATE,This is the case an ordinary overcurrent test produces,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,3,No harmonic,,,,,V L3,57.735,V,120.00,50.000,,OPERATE,This is the case an ordinary overcurrent test produces,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,3,No harmonic,,,,,I L1,3.0000,A,0.00,50.000,fundamental,OPERATE,This is the case an ordinary overcurrent test produces,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,3,No harmonic,,,,,I L1,0.0000,A,0.00,100.000,2nd harmonic — superimposed on the same output,OPERATE,This is the case an ordinary overcurrent test produces,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,4,Above the upper limit,,,,,V L1,57.735,V,0.00,50.000,,OPERATE,Blocking is abandoned above the upper limit — a real fault does not wait for the harmonic to clear,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,4,Above the upper limit,,,,,V L2,57.735,V,-120.00,50.000,,OPERATE,Blocking is abandoned above the upper limit — a real fault does not wait for the harmonic to clear,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,4,Above the upper limit,,,,,V L3,57.735,V,120.00,50.000,,OPERATE,Blocking is abandoned above the upper limit — a real fault does not wait for the harmonic to clear,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,4,Above the upper limit,,,,,I L1,9.6000,A,0.00,50.000,"fundamental, past the upper limit",OPERATE,Blocking is abandoned above the upper limit — a real fault does not wait for the harmonic to clear,op,
Inrush,2nd harmonic inrush restraint,Overcurrent,Harmonics,points,4,Above the upper limit,,,,,I L1,1.6560,A,0.00,100.000,2nd harmonic,OPERATE,Blocking is abandoned above the upper limit — a real fault does not wait for the harmonic to clear,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Z1 reach — inside,,,,,V L1,57.735,V,90.00,50.000,"healthy phase, at nominal",ZONE 1,Operate after 0.000 s,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Z1 reach — inside,,,,,V L2,28.951,V,-85.64,50.000,,ZONE 1,Operate after 0.000 s,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Z1 reach — inside,,,,,V L3,28.951,V,-94.36,50.000,,ZONE 1,Operate after 0.000 s,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Z1 reach — inside,,,,,I L1,0.0000,A,0.00,50.000,,ZONE 1,Operate after 0.000 s,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Z1 reach — inside,,,,,I L2,1.0000,A,-72.00,50.000,,ZONE 1,Operate after 0.000 s,op,
21,Distance zones,Distance,Advanced Distance,shots,1,Z1 reach — inside,,,,,I L3,1.0000,A,108.00,50.000,,ZONE 1,Operate after 0.000 s,op,
21,Distance zones,Distance,Advanced Distance,shots,2,Z1 reach — outside,,,,,V L1,57.735,V,90.00,50.000,"healthy phase, at nominal",NOT ZONE 1,Picked up by Z2 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,2,Z1 reach — outside,,,,,V L2,28.993,V,-84.67,50.000,,NOT ZONE 1,Picked up by Z2 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,2,Z1 reach — outside,,,,,V L3,28.993,V,-95.33,50.000,,NOT ZONE 1,Picked up by Z2 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,2,Z1 reach — outside,,,,,I L1,0.0000,A,0.00,50.000,,NOT ZONE 1,Picked up by Z2 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,2,Z1 reach — outside,,,,,I L2,1.0000,A,-72.00,50.000,,NOT ZONE 1,Picked up by Z2 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,2,Z1 reach — outside,,,,,I L3,1.0000,A,108.00,50.000,,NOT ZONE 1,Picked up by Z2 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,3,Z2 reach — inside,,,,,V L1,57.735,V,90.00,50.000,"healthy phase, at nominal",ZONE 2,Operate after 0.300 s,op,
21,Distance zones,Distance,Advanced Distance,shots,3,Z2 reach — inside,,,,,V L2,29.035,V,-83.85,50.000,,ZONE 2,Operate after 0.300 s,op,
21,Distance zones,Distance,Advanced Distance,shots,3,Z2 reach — inside,,,,,V L3,29.035,V,-96.15,50.000,,ZONE 2,Operate after 0.300 s,op,
21,Distance zones,Distance,Advanced Distance,shots,3,Z2 reach — inside,,,,,I L1,0.0000,A,0.00,50.000,,ZONE 2,Operate after 0.300 s,op,
21,Distance zones,Distance,Advanced Distance,shots,3,Z2 reach — inside,,,,,I L2,1.0000,A,-72.00,50.000,,ZONE 2,Operate after 0.300 s,op,
21,Distance zones,Distance,Advanced Distance,shots,3,Z2 reach — inside,,,,,I L3,1.0000,A,108.00,50.000,,ZONE 2,Operate after 0.300 s,op,
21,Distance zones,Distance,Advanced Distance,shots,4,Z2 reach — outside,,,,,V L1,57.735,V,90.00,50.000,"healthy phase, at nominal",NOT ZONE 2,Picked up by Z3 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,4,Z2 reach — outside,,,,,V L2,29.117,V,-82.50,50.000,,NOT ZONE 2,Picked up by Z3 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,4,Z2 reach — outside,,,,,V L3,29.117,V,-97.50,50.000,,NOT ZONE 2,Picked up by Z3 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,4,Z2 reach — outside,,,,,I L1,0.0000,A,0.00,50.000,,NOT ZONE 2,Picked up by Z3 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,4,Z2 reach — outside,,,,,I L2,1.0000,A,-72.00,50.000,,NOT ZONE 2,Picked up by Z3 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,4,Z2 reach — outside,,,,,I L3,1.0000,A,108.00,50.000,,NOT ZONE 2,Picked up by Z3 instead,no,
21,Distance zones,Distance,Advanced Distance,shots,5,Z3 reach — inside,,,,,V L1,57.735,V,90.00,50.000,"healthy phase, at nominal",ZONE 3,Operate after 0.900 s,op,
21,Distance zones,Distance,Advanced Distance,shots,5,Z3 reach — inside,,,,,V L2,29.329,V,-79.82,50.000,,ZONE 3,Operate after 0.900 s,op,
21,Distance zones,Distance,Advanced Distance,shots,5,Z3 reach — inside,,,,,V L3,29.329,V,-100.18,50.000,,ZONE 3,Operate after 0.900 s,op,
21,Distance zones,Distance,Advanced Distance,shots,5,Z3 reach — inside,,,,,I L1,0.0000,A,0.00,50.000,,ZONE 3,Operate after 0.900 s,op,
21,Distance zones,Distance,Advanced Distance,shots,5,Z3 reach — inside,,,,,I L2,1.0000,A,-72.00,50.000,,ZONE 3,Operate after 0.900 s,op,
21,Distance zones,Distance,Advanced Distance,shots,5,Z3 reach — inside,,,,,I L3,1.0000,A,108.00,50.000,,ZONE 3,Operate after 0.900 s,op,
21,Distance zones,Distance,Advanced Distance,shots,6,Z3 reach — outside,,,,,V L1,57.735,V,90.00,50.000,"healthy phase, at nominal",NOT ZONE 3,No zone sees it,no,
21,Distance zones,Distance,Advanced Distance,shots,6,Z3 reach — outside,,,,,V L2,29.555,V,-77.62,50.000,,NOT ZONE 3,No zone sees it,no,
21,Distance zones,Distance,Advanced Distance,shots,6,Z3 reach — outside,,,,,V L3,29.555,V,-102.38,50.000,,NOT ZONE 3,No zone sees it,no,
21,Distance zones,Distance,Advanced Distance,shots,6,Z3 reach — outside,,,,,I L1,0.0000,A,0.00,50.000,,NOT ZONE 3,No zone sees it,no,
21,Distance zones,Distance,Advanced Distance,shots,6,Z3 reach — outside,,,,,I L2,1.0000,A,-72.00,50.000,,NOT ZONE 3,No zone sees it,no,
21,Distance zones,Distance,Advanced Distance,shots,6,Z3 reach — outside,,,,,I L3,1.0000,A,108.00,50.000,,NOT ZONE 3,No zone sees it,no,
FLOC,Fault locator,Distance,Advanced Distance,shots,1,Fault at 10% of line,,,,,V L1,0.496,V,0.00,50.000,faulted phase,1.20 km,Accept 0.60 to 1.80 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,1,Fault at 10% of line,,,,,V L2,57.735,V,-120.00,50.000,,1.20 km,Accept 0.60 to 1.80 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,1,Fault at 10% of line,,,,,V L3,57.735,V,120.00,50.000,,1.20 km,Accept 0.60 to 1.80 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,1,Fault at 10% of line,,,,,I L1,1.0000,A,-69.55,50.000,,1.20 km,Accept 0.60 to 1.80 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,1,Fault at 10% of line,,,,,I L2,0.0000,A,0.00,50.000,,1.20 km,Accept 0.60 to 1.80 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,1,Fault at 10% of line,,,,,I L3,0.0000,A,0.00,50.000,,1.20 km,Accept 0.60 to 1.80 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,2,Fault at 25% of line,,,,,V L1,1.239,V,0.00,50.000,faulted phase,3.00 km,Accept 2.40 to 3.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,2,Fault at 25% of line,,,,,V L2,57.735,V,-120.00,50.000,,3.00 km,Accept 2.40 to 3.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,2,Fault at 25% of line,,,,,V L3,57.735,V,120.00,50.000,,3.00 km,Accept 2.40 to 3.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,2,Fault at 25% of line,,,,,I L1,1.0000,A,-69.55,50.000,,3.00 km,Accept 2.40 to 3.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,2,Fault at 25% of line,,,,,I L2,0.0000,A,0.00,50.000,,3.00 km,Accept 2.40 to 3.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,2,Fault at 25% of line,,,,,I L3,0.0000,A,0.00,50.000,,3.00 km,Accept 2.40 to 3.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,3,Fault at 50% of line,,,,,V L1,2.479,V,0.00,50.000,faulted phase,6.00 km,Accept 5.40 to 6.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,3,Fault at 50% of line,,,,,V L2,57.735,V,-120.00,50.000,,6.00 km,Accept 5.40 to 6.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,3,Fault at 50% of line,,,,,V L3,57.735,V,120.00,50.000,,6.00 km,Accept 5.40 to 6.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,3,Fault at 50% of line,,,,,I L1,1.0000,A,-69.55,50.000,,6.00 km,Accept 5.40 to 6.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,3,Fault at 50% of line,,,,,I L2,0.0000,A,0.00,50.000,,6.00 km,Accept 5.40 to 6.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,3,Fault at 50% of line,,,,,I L3,0.0000,A,0.00,50.000,,6.00 km,Accept 5.40 to 6.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,4,Fault at 75% of line,,,,,V L1,3.718,V,0.00,50.000,faulted phase,9.00 km,Accept 8.40 to 9.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,4,Fault at 75% of line,,,,,V L2,57.735,V,-120.00,50.000,,9.00 km,Accept 8.40 to 9.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,4,Fault at 75% of line,,,,,V L3,57.735,V,120.00,50.000,,9.00 km,Accept 8.40 to 9.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,4,Fault at 75% of line,,,,,I L1,1.0000,A,-69.55,50.000,,9.00 km,Accept 8.40 to 9.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,4,Fault at 75% of line,,,,,I L2,0.0000,A,0.00,50.000,,9.00 km,Accept 8.40 to 9.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,4,Fault at 75% of line,,,,,I L3,0.0000,A,0.00,50.000,,9.00 km,Accept 8.40 to 9.60 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,5,Fault at 90% of line,,,,,V L1,4.461,V,0.00,50.000,faulted phase,10.80 km,Accept 10.20 to 11.40 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,5,Fault at 90% of line,,,,,V L2,57.735,V,-120.00,50.000,,10.80 km,Accept 10.20 to 11.40 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,5,Fault at 90% of line,,,,,V L3,57.735,V,120.00,50.000,,10.80 km,Accept 10.20 to 11.40 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,5,Fault at 90% of line,,,,,I L1,1.0000,A,-69.55,50.000,,10.80 km,Accept 10.20 to 11.40 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,5,Fault at 90% of line,,,,,I L2,0.0000,A,0.00,50.000,,10.80 km,Accept 10.20 to 11.40 km,nu,
FLOC,Fault locator,Distance,Advanced Distance,shots,5,Fault at 90% of line,,,,,I L3,0.0000,A,0.00,50.000,,10.80 km,Accept 10.20 to 11.40 km,nu,
67,Directional overcurrent,Directional,Ramping,points,1,Forward — maximum torque,,,,,V L1,57.735,V,0.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,1,Forward — maximum torque,,,,,V L2,57.735,V,-120.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,1,Forward — maximum torque,,,,,V L3,57.735,V,120.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,1,Forward — maximum torque,,,,,I L1,2.4000,A,-45.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,1,Forward — maximum torque,,,,,I L2,0.0000,A,0.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,1,Forward — maximum torque,,,,,I L3,0.0000,A,0.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,2,Reverse — maximum torque,,,,,V L1,57.735,V,0.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,2,Reverse — maximum torque,,,,,V L2,57.735,V,-120.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,2,Reverse — maximum torque,,,,,V L3,57.735,V,120.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,2,Reverse — maximum torque,,,,,I L1,2.4000,A,135.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,2,Reverse — maximum torque,,,,,I L2,0.0000,A,0.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,2,Reverse — maximum torque,,,,,I L3,0.0000,A,0.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,3,"Boundary, leading (inside)",,,,,V L1,57.735,V,0.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,3,"Boundary, leading (inside)",,,,,V L2,57.735,V,-120.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,3,"Boundary, leading (inside)",,,,,V L3,57.735,V,120.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,3,"Boundary, leading (inside)",,,,,I L1,2.4000,A,40.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,3,"Boundary, leading (inside)",,,,,I L2,0.0000,A,0.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,3,"Boundary, leading (inside)",,,,,I L3,0.0000,A,0.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,4,"Boundary, leading (outside)",,,,,V L1,57.735,V,0.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,4,"Boundary, leading (outside)",,,,,V L2,57.735,V,-120.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,4,"Boundary, leading (outside)",,,,,V L3,57.735,V,120.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,4,"Boundary, leading (outside)",,,,,I L1,2.4000,A,50.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,4,"Boundary, leading (outside)",,,,,I L2,0.0000,A,0.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,4,"Boundary, leading (outside)",,,,,I L3,0.0000,A,0.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,5,"Boundary, lagging (inside)",,,,,V L1,57.735,V,0.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,5,"Boundary, lagging (inside)",,,,,V L2,57.735,V,-120.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,5,"Boundary, lagging (inside)",,,,,V L3,57.735,V,120.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,5,"Boundary, lagging (inside)",,,,,I L1,2.4000,A,-130.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,5,"Boundary, lagging (inside)",,,,,I L2,0.0000,A,0.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,5,"Boundary, lagging (inside)",,,,,I L3,0.0000,A,0.00,50.000,,FORWARD,Current held at 2.0× threshold,op,
67,Directional overcurrent,Directional,Ramping,points,6,"Boundary, lagging (outside)",,,,,V L1,57.735,V,0.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,6,"Boundary, lagging (outside)",,,,,V L2,57.735,V,-120.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,6,"Boundary, lagging (outside)",,,,,V L3,57.735,V,120.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,6,"Boundary, lagging (outside)",,,,,I L1,2.4000,A,-140.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,6,"Boundary, lagging (outside)",,,,,I L2,0.0000,A,0.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
67,Directional overcurrent,Directional,Ramping,points,6,"Boundary, lagging (outside)",,,,,I L3,0.0000,A,0.00,50.000,,REVERSE,Current held at 2.0× threshold,no,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,1,Operate at 1.5× k·In,,,,,V L1,57.735,V,0.00,50.000,,2.83 min,Alarm at 2.55 min,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,1,Operate at 1.5× k·In,,,,,V L2,57.735,V,-120.00,50.000,,2.83 min,Alarm at 2.55 min,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,1,Operate at 1.5× k·In,,,,,V L3,57.735,V,120.00,50.000,,2.83 min,Alarm at 2.55 min,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,1,Operate at 1.5× k·In,,,,,I L1,1.6500,A,-26.00,50.000,,2.83 min,Alarm at 2.55 min,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,1,Operate at 1.5× k·In,,,,,I L2,0.0000,A,0.00,50.000,,2.83 min,Alarm at 2.55 min,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,1,Operate at 1.5× k·In,,,,,I L3,0.0000,A,0.00,50.000,,2.83 min,Alarm at 2.55 min,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,2,Operate at 2× k·In,,,,,V L1,57.735,V,0.00,50.000,,73.69 s,Alarm at 66.32 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,2,Operate at 2× k·In,,,,,V L2,57.735,V,-120.00,50.000,,73.69 s,Alarm at 66.32 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,2,Operate at 2× k·In,,,,,V L3,57.735,V,120.00,50.000,,73.69 s,Alarm at 66.32 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,2,Operate at 2× k·In,,,,,I L1,2.2000,A,-26.00,50.000,,73.69 s,Alarm at 66.32 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,2,Operate at 2× k·In,,,,,I L2,0.0000,A,0.00,50.000,,73.69 s,Alarm at 66.32 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,2,Operate at 2× k·In,,,,,I L3,0.0000,A,0.00,50.000,,73.69 s,Alarm at 66.32 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,3,Operate at 3× k·In,,,,,V L1,57.735,V,0.00,50.000,,28.17 s,Alarm at 25.35 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,3,Operate at 3× k·In,,,,,V L2,57.735,V,-120.00,50.000,,28.17 s,Alarm at 25.35 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,3,Operate at 3× k·In,,,,,V L3,57.735,V,120.00,50.000,,28.17 s,Alarm at 25.35 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,3,Operate at 3× k·In,,,,,I L1,3.3000,A,-26.00,50.000,,28.17 s,Alarm at 25.35 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,3,Operate at 3× k·In,,,,,I L2,0.0000,A,0.00,50.000,,28.17 s,Alarm at 25.35 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,3,Operate at 3× k·In,,,,,I L3,0.0000,A,0.00,50.000,,28.17 s,Alarm at 25.35 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,4,Operate at 5× k·In,,,,,V L1,57.735,V,0.00,50.000,,9.463 s,Alarm at 8.516 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,4,Operate at 5× k·In,,,,,V L2,57.735,V,-120.00,50.000,,9.463 s,Alarm at 8.516 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,4,Operate at 5× k·In,,,,,V L3,57.735,V,120.00,50.000,,9.463 s,Alarm at 8.516 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,4,Operate at 5× k·In,,,,,I L1,5.5000,A,-26.00,50.000,,9.463 s,Alarm at 8.516 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,4,Operate at 5× k·In,,,,,I L2,0.0000,A,0.00,50.000,,9.463 s,Alarm at 8.516 s,nu,
49,Thermal overload,Overcurrent,Overcurrent,characteristic,4,Operate at 5× k·In,,,,,I L3,0.0000,A,0.00,50.000,,9.463 s,Alarm at 8.516 s,nu,
37,Undercurrent,Overcurrent,Overcurrent,pickup+time,1,Threshold — below,,,,,V L1,57.735,V,0.00,50.000,,OPERATE,Operate after 3.000 s,op,
37,Undercurrent,Overcurrent,Overcurrent,pickup+time,1,Threshold — below,,,,,V L2,57.735,V,-120.00,50.000,,OPERATE,Operate after 3.000 s,op,
37,Undercurrent,Overcurrent,Overcurrent,pickup+time,1,Threshold — below,,,,,V L3,57.735,V,120.00,50.000,,OPERATE,Operate after 3.000 s,op,
37,Undercurrent,Overcurrent,Overcurrent,pickup+time,1,Threshold — below,,,,,I L1,0.1900,A,-26.00,50.000,,OPERATE,Operate after 3.000 s,op,
37,Undercurrent,Overcurrent,Overcurrent,pickup+time,1,Threshold — below,,,,,I L2,0.1900,A,-146.00,50.000,,OPERATE,Operate after 3.000 s,op,
37,Undercurrent,Overcurrent,Overcurrent,pickup+time,1,Threshold — below,,,,,I L3,0.1900,A,94.00,50.000,,OPERATE,Operate after 3.000 s,op,
37,Undercurrent,Overcurrent,Overcurrent,pickup+time,2,Threshold — above,,,,,V L1,57.735,V,0.00,50.000,,RESTRAIN,No operation,no,
37,Undercurrent,Overcurrent,Overcurrent,pickup+time,2,Threshold — above,,,,,V L2,57.735,V,-120.00,50.000,,RESTRAIN,No operation,no,
37,Undercurrent,Overcurrent,Overcurrent,pickup+time,2,Threshold — above,,,,,V L3,57.735,V,120.00,50.000,,RESTRAIN,No operation,no,
