# 889-GEN — Multilin 889 generator protection
# generated 2026-09-15 00:14 from 889.html
# configuration: mva=100; kv=13.8; pf=0.85; freq=60; rot=ABC; poles=2; xd=1.8; xdp=0.25; xdpp=0.18; x2=0.2; cttp=5000; ctts=5; ctnp=5000; ctns=5; ctgp=200; ctgs=5; vtp=13800; vts=120; vtc=wye; zsrc=I; zhold=5; ngtp=7970; ngts=240; gnd=hr; cmc=6x; imax=12.5; vmax=300
# All quantities are SECONDARY at the relay terminals. Angles in degrees, CCW positive, V L1 = 0.
# Values shown are for the tool's sample configuration — re-generate after entering real station data.
Element,ElementName,Group,TU_Module,DriveAs,Step,StepName,SeqRun,SeqState,SeqLabel,StateDuration_s,Channel,Magnitude,Unit,Angle_deg,Frequency_Hz,ChannelNote,Expected,ExpectedDetail,Verdict,CurrentNeededAt
51V,Voltage-restrained OC,Machine,Quick CMC,points,9,V = 0.5 ×VT — timing at 2× effective,,,,,V L1,34.641,V,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,9,V = 0.5 ×VT — timing at 2× effective,,,,,V L2,34.641,V,-120.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,9,V = 0.5 ×VT — timing at 2× effective,,,,,V L3,34.641,V,120.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,9,V = 0.5 ×VT — timing at 2× effective,,,,,I A-L1,7.5000,A,-75.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,9,V = 0.5 ×VT — timing at 2× effective,,,,,I A-L2,0.0000,A,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,9,V = 0.5 ×VT — timing at 2× effective,,,,,I A-L3,0.0000,A,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,9,V = 0.5 ×VT — timing at 2× effective,,,,,I B-L1,0.0000,A,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,9,V = 0.5 ×VT — timing at 2× effective,,,,,I B-L2,0.0000,A,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,9,V = 0.5 ×VT — timing at 2× effective,,,,,I B-L3,0.0000,A,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,10,V = 0.25 ×VT — above pickup,,,,,V L1,17.321,V,0.00,60.000,,OPERATE,Curve runs from here,op,
51V,Voltage-restrained OC,Machine,Quick CMC,points,10,V = 0.25 ×VT — above pickup,,,,,V L2,17.321,V,-120.00,60.000,,OPERATE,Curve runs from here,op,
51V,Voltage-restrained OC,Machine,Quick CMC,points,10,V = 0.25 ×VT — above pickup,,,,,V L3,17.321,V,120.00,60.000,,OPERATE,Curve runs from here,op,
51V,Voltage-restrained OC,Machine,Quick CMC,points,10,V = 0.25 ×VT — above pickup,,,,,I A-L1,1.9688,A,-75.00,60.000,,OPERATE,Curve runs from here,op,
51V,Voltage-restrained OC,Machine,Quick CMC,points,10,V = 0.25 ×VT — above pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,OPERATE,Curve runs from here,op,
51V,Voltage-restrained OC,Machine,Quick CMC,points,10,V = 0.25 ×VT — above pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,OPERATE,Curve runs from here,op,
51V,Voltage-restrained OC,Machine,Quick CMC,points,10,V = 0.25 ×VT — above pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,Curve runs from here,op,
51V,Voltage-restrained OC,Machine,Quick CMC,points,10,V = 0.25 ×VT — above pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,Curve runs from here,op,
51V,Voltage-restrained OC,Machine,Quick CMC,points,10,V = 0.25 ×VT — above pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,Curve runs from here,op,
51V,Voltage-restrained OC,Machine,Quick CMC,points,11,V = 0.25 ×VT — below pickup,,,,,V L1,17.321,V,0.00,60.000,,RESTRAIN,No operation,no,
51V,Voltage-restrained OC,Machine,Quick CMC,points,11,V = 0.25 ×VT — below pickup,,,,,V L2,17.321,V,-120.00,60.000,,RESTRAIN,No operation,no,
51V,Voltage-restrained OC,Machine,Quick CMC,points,11,V = 0.25 ×VT — below pickup,,,,,V L3,17.321,V,120.00,60.000,,RESTRAIN,No operation,no,
51V,Voltage-restrained OC,Machine,Quick CMC,points,11,V = 0.25 ×VT — below pickup,,,,,I A-L1,1.7813,A,-75.00,60.000,,RESTRAIN,No operation,no,
51V,Voltage-restrained OC,Machine,Quick CMC,points,11,V = 0.25 ×VT — below pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51V,Voltage-restrained OC,Machine,Quick CMC,points,11,V = 0.25 ×VT — below pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51V,Voltage-restrained OC,Machine,Quick CMC,points,11,V = 0.25 ×VT — below pickup,,,,,I B-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51V,Voltage-restrained OC,Machine,Quick CMC,points,11,V = 0.25 ×VT — below pickup,,,,,I B-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51V,Voltage-restrained OC,Machine,Quick CMC,points,11,V = 0.25 ×VT — below pickup,,,,,I B-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
51V,Voltage-restrained OC,Machine,Quick CMC,points,12,V = 0.25 ×VT — timing at 2× effective,,,,,V L1,17.321,V,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,12,V = 0.25 ×VT — timing at 2× effective,,,,,V L2,17.321,V,-120.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,12,V = 0.25 ×VT — timing at 2× effective,,,,,V L3,17.321,V,120.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,12,V = 0.25 ×VT — timing at 2× effective,,,,,I A-L1,3.7500,A,-75.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,12,V = 0.25 ×VT — timing at 2× effective,,,,,I A-L2,0.0000,A,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,12,V = 0.25 ×VT — timing at 2× effective,,,,,I A-L3,0.0000,A,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,12,V = 0.25 ×VT — timing at 2× effective,,,,,I B-L1,0.0000,A,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,12,V = 0.25 ×VT — timing at 2× effective,,,,,I B-L2,0.0000,A,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
51V,Voltage-restrained OC,Machine,Quick CMC,points,12,V = 0.25 ×VT — timing at 2× effective,,,,,I B-L3,0.0000,A,0.00,60.000,,1.406 s,"Multiple is of the effective pickup, not the nominal one",nu,
24,Volts per hertz,Machine,Quick CMC,points,1,60 Hz — above threshold,,,,,V L1,80.021,V,0.00,60.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,1,60 Hz — above threshold,,,,,V L2,80.021,V,-120.00,60.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,1,60 Hz — above threshold,,,,,V L3,80.021,V,120.00,60.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,1,60 Hz — above threshold,,,,,I A-L1,0.0000,A,0.00,60.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,1,60 Hz — above threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,1,60 Hz — above threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,2,60 Hz — below threshold,,,,,V L1,72.400,V,0.00,60.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,2,60 Hz — below threshold,,,,,V L2,72.400,V,-120.00,60.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,2,60 Hz — below threshold,,,,,V L3,72.400,V,120.00,60.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,2,60 Hz — below threshold,,,,,I A-L1,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,2,60 Hz — below threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,2,60 Hz — below threshold,,,,,I A-L3,0.0000,A,0.00,60.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,3,57 Hz — above threshold,,,,,V L1,76.020,V,0.00,57.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,3,57 Hz — above threshold,,,,,V L2,76.020,V,-120.00,57.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,3,57 Hz — above threshold,,,,,V L3,76.020,V,120.00,57.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,3,57 Hz — above threshold,,,,,I A-L1,0.0000,A,0.00,57.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,3,57 Hz — above threshold,,,,,I A-L2,0.0000,A,0.00,57.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,3,57 Hz — above threshold,,,,,I A-L3,0.0000,A,0.00,57.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,4,57 Hz — below threshold,,,,,V L1,68.780,V,0.00,57.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,4,57 Hz — below threshold,,,,,V L2,68.780,V,-120.00,57.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,4,57 Hz — below threshold,,,,,V L3,68.780,V,120.00,57.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,4,57 Hz — below threshold,,,,,I A-L1,0.0000,A,0.00,57.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,4,57 Hz — below threshold,,,,,I A-L2,0.0000,A,0.00,57.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,4,57 Hz — below threshold,,,,,I A-L3,0.0000,A,0.00,57.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,5,54 Hz — above threshold,,,,,V L1,72.019,V,0.00,54.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,5,54 Hz — above threshold,,,,,V L2,72.019,V,-120.00,54.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,5,54 Hz — above threshold,,,,,V L3,72.019,V,120.00,54.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,5,54 Hz — above threshold,,,,,I A-L1,0.0000,A,0.00,54.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,5,54 Hz — above threshold,,,,,I A-L2,0.0000,A,0.00,54.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,5,54 Hz — above threshold,,,,,I A-L3,0.0000,A,0.00,54.000,,OPERATE,Operate after 20.00 s,op,
24,Volts per hertz,Machine,Quick CMC,points,6,54 Hz — below threshold,,,,,V L1,65.160,V,0.00,54.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,6,54 Hz — below threshold,,,,,V L2,65.160,V,-120.00,54.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,6,54 Hz — below threshold,,,,,V L3,65.160,V,120.00,54.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,6,54 Hz — below threshold,,,,,I A-L1,0.0000,A,0.00,54.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,6,54 Hz — below threshold,,,,,I A-L2,0.0000,A,0.00,54.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,6,54 Hz — below threshold,,,,,I A-L3,0.0000,A,0.00,54.000,,RESTRAIN,No operation,no,
24,Volts per hertz,Machine,Quick CMC,points,7,Timing at 1.2× pickup,,,,,V L1,91.452,V,0.00,60.000,,5.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,7,Timing at 1.2× pickup,,,,,V L2,91.452,V,-120.00,60.000,,5.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,7,Timing at 1.2× pickup,,,,,V L3,91.452,V,120.00,60.000,,5.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,7,Timing at 1.2× pickup,,,,,I A-L1,0.0000,A,0.00,60.000,,5.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,7,Timing at 1.2× pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,5.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,7,Timing at 1.2× pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,5.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,8,Timing at 1.5× pickup,,,,,V L1,114.315,V,0.00,60.000,,2.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,8,Timing at 1.5× pickup,,,,,V L2,114.315,V,-120.00,60.000,,2.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,8,Timing at 1.5× pickup,,,,,V L3,114.315,V,120.00,60.000,,2.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,8,Timing at 1.5× pickup,,,,,I A-L1,0.0000,A,0.00,60.000,,2.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,8,Timing at 1.5× pickup,,,,,I A-L2,0.0000,A,0.00,60.000,,2.00 s,From the inverse characteristic,nu,
24,Volts per hertz,Machine,Quick CMC,points,8,Timing at 1.5× pickup,,,,,I A-L3,0.0000,A,0.00,60.000,,2.00 s,From the inverse characteristic,nu,
55,Power factor,Machine,Quick CMC,points,1,Past the limit,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,pf = 0.919 leading,op,
55,Power factor,Machine,Quick CMC,points,1,Past the limit,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,pf = 0.919 leading,op,
55,Power factor,Machine,Quick CMC,points,1,Past the limit,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,pf = 0.919 leading,op,
55,Power factor,Machine,Quick CMC,points,1,Past the limit,,,,,I A-L1,2.0918,A,23.19,60.000,,OPERATE,pf = 0.919 leading,op,
55,Power factor,Machine,Quick CMC,points,1,Past the limit,,,,,I A-L2,2.0918,A,-96.81,60.000,,OPERATE,pf = 0.919 leading,op,
55,Power factor,Machine,Quick CMC,points,1,Past the limit,,,,,I A-L3,2.0918,A,143.19,60.000,,OPERATE,pf = 0.919 leading,op,
55,Power factor,Machine,Quick CMC,points,1,Past the limit,,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,pf = 0.919 leading,op,
55,Power factor,Machine,Quick CMC,points,1,Past the limit,,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,pf = 0.919 leading,op,
55,Power factor,Machine,Quick CMC,points,1,Past the limit,,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,pf = 0.919 leading,op,
55,Power factor,Machine,Quick CMC,points,2,Short of the limit,,,,,V L1,69.282,V,0.00,60.000,,RESTRAIN,pf = 0.974 leading,no,
55,Power factor,Machine,Quick CMC,points,2,Short of the limit,,,,,V L2,69.282,V,-120.00,60.000,,RESTRAIN,pf = 0.974 leading,no,
55,Power factor,Machine,Quick CMC,points,2,Short of the limit,,,,,V L3,69.282,V,120.00,60.000,,RESTRAIN,pf = 0.974 leading,no,
55,Power factor,Machine,Quick CMC,points,2,Short of the limit,,,,,I A-L1,2.0918,A,13.19,60.000,,RESTRAIN,pf = 0.974 leading,no,
55,Power factor,Machine,Quick CMC,points,2,Short of the limit,,,,,I A-L2,2.0918,A,-106.81,60.000,,RESTRAIN,pf = 0.974 leading,no,
55,Power factor,Machine,Quick CMC,points,2,Short of the limit,,,,,I A-L3,2.0918,A,133.19,60.000,,RESTRAIN,pf = 0.974 leading,no,
55,Power factor,Machine,Quick CMC,points,2,Short of the limit,,,,,I B-L1,0.0000,A,0.00,60.000,,RESTRAIN,pf = 0.974 leading,no,
55,Power factor,Machine,Quick CMC,points,2,Short of the limit,,,,,I B-L2,0.0000,A,0.00,60.000,,RESTRAIN,pf = 0.974 leading,no,
55,Power factor,Machine,Quick CMC,points,2,Short of the limit,,,,,I B-L3,0.0000,A,0.00,60.000,,RESTRAIN,pf = 0.974 leading,no,
55,Power factor,Machine,Quick CMC,points,3,"Full VAR, no watts",,,,,V L1,69.282,V,0.00,60.000,,OPERATE,pf = 0.000 leading,op,
55,Power factor,Machine,Quick CMC,points,3,"Full VAR, no watts",,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,pf = 0.000 leading,op,
55,Power factor,Machine,Quick CMC,points,3,"Full VAR, no watts",,,,,V L3,69.282,V,120.00,60.000,,OPERATE,pf = 0.000 leading,op,
55,Power factor,Machine,Quick CMC,points,3,"Full VAR, no watts",,,,,I A-L1,2.0918,A,90.00,60.000,,OPERATE,pf = 0.000 leading,op,
55,Power factor,Machine,Quick CMC,points,3,"Full VAR, no watts",,,,,I A-L2,2.0918,A,-30.00,60.000,,OPERATE,pf = 0.000 leading,op,
55,Power factor,Machine,Quick CMC,points,3,"Full VAR, no watts",,,,,I A-L3,2.0918,A,-150.00,60.000,,OPERATE,pf = 0.000 leading,op,
55,Power factor,Machine,Quick CMC,points,3,"Full VAR, no watts",,,,,I B-L1,0.0000,A,0.00,60.000,,OPERATE,pf = 0.000 leading,op,
55,Power factor,Machine,Quick CMC,points,3,"Full VAR, no watts",,,,,I B-L2,0.0000,A,0.00,60.000,,OPERATE,pf = 0.000 leading,op,
55,Power factor,Machine,Quick CMC,points,3,"Full VAR, no watts",,,,,I B-L3,0.0000,A,0.00,60.000,,OPERATE,pf = 0.000 leading,op,
55,Power factor,Machine,Quick CMC,points,4,Below minimum current,,,,,V L1,69.282,V,0.00,60.000,,BLOCKED,pf = 0.919 leading,no,
55,Power factor,Machine,Quick CMC,points,4,Below minimum current,,,,,V L2,69.282,V,-120.00,60.000,,BLOCKED,pf = 0.919 leading,no,
55,Power factor,Machine,Quick CMC,points,4,Below minimum current,,,,,V L3,69.282,V,120.00,60.000,,BLOCKED,pf = 0.919 leading,no,
55,Power factor,Machine,Quick CMC,points,4,Below minimum current,,,,,I A-L1,0.6694,A,23.19,60.000,,BLOCKED,pf = 0.919 leading,no,
55,Power factor,Machine,Quick CMC,points,4,Below minimum current,,,,,I A-L2,0.6694,A,-96.81,60.000,,BLOCKED,pf = 0.919 leading,no,
55,Power factor,Machine,Quick CMC,points,4,Below minimum current,,,,,I A-L3,0.6694,A,143.19,60.000,,BLOCKED,pf = 0.919 leading,no,
55,Power factor,Machine,Quick CMC,points,4,Below minimum current,,,,,I B-L1,0.0000,A,0.00,60.000,,BLOCKED,pf = 0.919 leading,no,
55,Power factor,Machine,Quick CMC,points,4,Below minimum current,,,,,I B-L2,0.0000,A,0.00,60.000,,BLOCKED,pf = 0.919 leading,no,
55,Power factor,Machine,Quick CMC,points,4,Below minimum current,,,,,I B-L3,0.0000,A,0.00,60.000,,BLOCKED,pf = 0.919 leading,no,
49,Stator thermal overload,Machine,Overcurrent,characteristic,1,Operate at 1.2× thermal setting,,,,,V L1,69.282,V,0.00,60.000,,602.6 s,10.04 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,1,Operate at 1.2× thermal setting,,,,,V L2,69.282,V,-120.00,60.000,,602.6 s,10.04 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,1,Operate at 1.2× thermal setting,,,,,V L3,69.282,V,120.00,60.000,,602.6 s,10.04 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,1,Operate at 1.2× thermal setting,,,,,I A-L1,5.2715,A,-25.00,60.000,,602.6 s,10.04 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,1,Operate at 1.2× thermal setting,,,,,I A-L2,0.0000,A,0.00,60.000,,602.6 s,10.04 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,1,Operate at 1.2× thermal setting,,,,,I A-L3,0.0000,A,0.00,60.000,,602.6 s,10.04 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,1,Operate at 1.2× thermal setting,,,,,I B-L1,0.0000,A,0.00,60.000,,602.6 s,10.04 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,1,Operate at 1.2× thermal setting,,,,,I B-L2,0.0000,A,0.00,60.000,,602.6 s,10.04 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,1,Operate at 1.2× thermal setting,,,,,I B-L3,0.0000,A,0.00,60.000,,602.6 s,10.04 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,2,Operate at 1.5× thermal setting,,,,,V L1,69.282,V,0.00,60.000,,260.4 s,4.34 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,2,Operate at 1.5× thermal setting,,,,,V L2,69.282,V,-120.00,60.000,,260.4 s,4.34 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,2,Operate at 1.5× thermal setting,,,,,V L3,69.282,V,120.00,60.000,,260.4 s,4.34 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,2,Operate at 1.5× thermal setting,,,,,I A-L1,6.5893,A,-25.00,60.000,,260.4 s,4.34 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,2,Operate at 1.5× thermal setting,,,,,I A-L2,0.0000,A,0.00,60.000,,260.4 s,4.34 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,2,Operate at 1.5× thermal setting,,,,,I A-L3,0.0000,A,0.00,60.000,,260.4 s,4.34 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,2,Operate at 1.5× thermal setting,,,,,I B-L1,0.0000,A,0.00,60.000,,260.4 s,4.34 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,2,Operate at 1.5× thermal setting,,,,,I B-L2,0.0000,A,0.00,60.000,,260.4 s,4.34 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,2,Operate at 1.5× thermal setting,,,,,I B-L3,0.0000,A,0.00,60.000,,260.4 s,4.34 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,3,Operate at 2× thermal setting,,,,,V L1,69.282,V,0.00,60.000,,117.8 s,1.96 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,3,Operate at 2× thermal setting,,,,,V L2,69.282,V,-120.00,60.000,,117.8 s,1.96 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,3,Operate at 2× thermal setting,,,,,V L3,69.282,V,120.00,60.000,,117.8 s,1.96 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,3,Operate at 2× thermal setting,,,,,I A-L1,8.7858,A,-25.00,60.000,,117.8 s,1.96 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,3,Operate at 2× thermal setting,,,,,I A-L2,0.0000,A,0.00,60.000,,117.8 s,1.96 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,3,Operate at 2× thermal setting,,,,,I A-L3,0.0000,A,0.00,60.000,,117.8 s,1.96 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,3,Operate at 2× thermal setting,,,,,I B-L1,0.0000,A,0.00,60.000,,117.8 s,1.96 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,3,Operate at 2× thermal setting,,,,,I B-L2,0.0000,A,0.00,60.000,,117.8 s,1.96 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,3,Operate at 2× thermal setting,,,,,I B-L3,0.0000,A,0.00,60.000,,117.8 s,1.96 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,4,Operate at 3× thermal setting,,,,,V L1,69.282,V,0.00,60.000,,46.0 s,0.77 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,4,Operate at 3× thermal setting,,,,,V L2,69.282,V,-120.00,60.000,,46.0 s,0.77 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,4,Operate at 3× thermal setting,,,,,V L3,69.282,V,120.00,60.000,,46.0 s,0.77 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,4,Operate at 3× thermal setting,,,,,I A-L1,13.1786,A,-25.00,60.000,,46.0 s,0.77 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,4,Operate at 3× thermal setting,,,,,I A-L2,0.0000,A,0.00,60.000,,46.0 s,0.77 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,4,Operate at 3× thermal setting,,,,,I A-L3,0.0000,A,0.00,60.000,,46.0 s,0.77 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,4,Operate at 3× thermal setting,,,,,I B-L1,0.0000,A,0.00,60.000,,46.0 s,0.77 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,4,Operate at 3× thermal setting,,,,,I B-L2,0.0000,A,0.00,60.000,,46.0 s,0.77 minutes,nu,
49,Stator thermal overload,Machine,Overcurrent,characteristic,4,Operate at 3× thermal setting,,,,,I B-L3,0.0000,A,0.00,60.000,,46.0 s,0.77 minutes,nu,
50P,Phase instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L1,69.282,V,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
50P,Phase instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L2,69.282,V,-120.00,60.000,,OPERATE,Operate within 0.05 s,op,
50P,Phase instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,V L3,69.282,V,120.00,60.000,,OPERATE,Operate within 0.05 s,op,
50P,Phase instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I A-L1,21.0000,A,-75.00,60.000,,OPERATE,Operate within 0.05 s,op,
50P,Phase instantaneous OC,Overcurrent,Overcurrent,pickup+time,1,Pickup — above threshold,,,,,I A-L2,0.0000,A,0.00,60.000,,OPERATE,Operate within 0.05 s,op,
